#OTUID	KO1	KO2	KO3	KO4	KO5	KO6	OE1	OE2	OE3	OE4	OE5	OE6	WT1	WT2	WT3	WT4	WT5	WT6
e68d06039442e42832d56e41c1340eb2	15.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	7.0	0.0	8.0	0.0	0.0	0.0	10.0	0.0
7cc3a09d58b433179fc114f8ebfdc228	14.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	8.0	14.0	0.0	0.0
f8b828ee25b76f2f90464e4159a80171	0.0	21.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0
a94dffe5e9aaae2b1659f571aff4eebe	0.0	12.0	8.0	0.0	0.0	6.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0
0570245dafed7ba98a1073ce4fdfba3c	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	12.0	0.0	0.0	0.0	16.0	0.0	10.0	0.0	0.0
878be8ecae6c91739b49b85671d02aa7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	22.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0
ea7632f36cc6828386a3373d36b5c1b0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	55.0	0.0	0.0	0.0	0.0	0.0	0.0
b817cb8702d2d4c3b9d2167a51f1e8dc	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	55.0	0.0	0.0	0.0	0.0
71ef8dcb06d55decef3283a3401f2b5b	12.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	16.0	0.0	0.0	0.0
8384d1476bc8146db2a97a771b6eb40b	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0	0.0	0.0	16.0	0.0	0.0	7.0
7cf711bec3d603db69903848271ed777	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	6.0	0.0	0.0	14.0	17.0	0.0	0.0	0.0	7.0	0.0
1d8fc22a0b5529546176ad3841627248	9.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	12.0	6.0	0.0	0.0	0.0	6.0	0.0	8.0	5.0
5e1c389ac17bf4eb0b48613aa38ec951	8.0	0.0	16.0	0.0	0.0	0.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0
bba24badf68bfc3dc8079e116f9c5eee	0.0	36.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0
9e8f747ab4dfcc69d3d612a56ba7c2ce	0.0	0.0	10.0	11.0	13.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0
dbc2a5ccd64a7899177d569b0b1eeb5d	0.0	0.0	0.0	0.0	53.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
bb93c2fb908821d2fdb218445ef4a7ef	0.0	0.0	0.0	0.0	12.0	41.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
a9d2e827330e5d94ff533ecc9056aa4e	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	18.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0
c55662675bf581b9c2c236154778825e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0	0.0
cbdc27c8bb052a0c10580cb185bd8521	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.0	0.0	0.0	0.0	0.0	23.0	0.0	0.0	0.0
2be01664e2e26d0216993c32c363ea69	13.0	0.0	0.0	0.0	0.0	0.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0
1f7c8f3ba866840366a79ccad2604e09	0.0	0.0	9.0	10.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	9.0	0.0	0.0	17.0	0.0	0.0	0.0
a19696a71b8c4fb67fe5cf2cdaea3b8c	0.0	0.0	7.0	11.0	0.0	25.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
23a7c47de0fb5362d7715841ececd4b2	0.0	0.0	0.0	0.0	0.0	0.0	52.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
532871e414f8ab8a15a7b332e5e2f0e6	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	14.0	3.0	0.0	6.0	3.0	7.0	0.0	0.0	10.0	0.0
a73045abd33643b1d980a3d39697b9d7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	41.0	0.0	0.0	0.0	0.0	0.0
b1befcc907a0876a84aa192c1de1299d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	52.0	0.0	0.0
67e75bf16d6c9ce390aa94c03350e54e	27.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0
dc39dba77e798bfcaf46a494ac1cb5ea	3.0	2.0	0.0	0.0	6.0	0.0	2.0	0.0	0.0	0.0	1.0	4.0	0.0	2.0	26.0	3.0	2.0	0.0
e8b2899da22cc6091601980d8156eb11	0.0	0.0	51.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
62348ad9b9d7f9dd1d04aa5a5cbe4414	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	12.0	10.0	0.0	0.0	0.0	15.0
20b897c6577653522f186ab655ec2262	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	51.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
12f386beb2cc3bdd481ce50cd7da8a24	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	51.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
cedd028e3b02e5aeb57a4cdf9b2dc5aa	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	21.0
3ea477ea5bb57e15f64a392e18fcc79f	7.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	11.0
92e495182187e69984e8f55f21c13ddb	6.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	30.0
abdff5fadc43ffe15a4fc348ffd29343	0.0	0.0	50.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5b805a582c9363801b3600f3a6d64d69	0.0	0.0	17.0	0.0	0.0	0.0	0.0	33.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
e5ebc589b0ada4507c716950148515b5	0.0	0.0	7.0	9.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	8.0	0.0	11.0	0.0	0.0
b1dd1c294557e2189bdd0b1a7e6210f0	0.0	0.0	0.0	0.0	0.0	0.0	30.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0
a8f6989fb8f536326ff0e7e254a165f8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	50.0
5d370f7a6dc9d12416fe6ee9b265549d	10.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	14.0	12.0	0.0	0.0	0.0	0.0	0.0
c444ae1939feac24fd4fc3fd5c84576e	0.0	22.0	0.0	0.0	27.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
16d8eb3a9dd1d75b5e17405c0a87746c	0.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.0
6e6a1e98eaabe3cfebeab38038544d97	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	11.0	13.0
d8605ce2ba7f47b808a8c8284023f11b	0.0	5.0	10.0	3.0	0.0	0.0	0.0	11.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0
fcc9d7b79e5ce60577377726d792b19a	0.0	0.0	23.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
576e7d16859233e66fad9a924bc74e42	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	12.0	0.0	0.0	0.0	0.0
9a709efc1ea454d2c8b696291f7659ce	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	49.0	0.0	0.0
5f16ea24e346b233176a20cb3be0184e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	49.0	0.0	0.0
a401d7a2f9143eb67cd4425af5a73b50	0.0	7.0	0.0	0.0	0.0	0.0	0.0	21.0	9.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0
155d0ef49ca229fe4919d8193d8c7a89	0.0	0.0	15.0	14.0	10.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
08081220367d39c41c432ae8e1749764	0.0	0.0	0.0	16.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	14.0	0.0
564a91ef6a257a5ac30c4e4f947e7585	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	9.0	0.0	0.0	12.0	0.0	0.0	13.0	6.0	0.0	0.0
7651c0bbb5ad57d1cc218d046629843f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	29.0	0.0	0.0	0.0	0.0
77aaace563b03397922c8dad144478e7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	48.0
e40f901b9f76a157a8e25278b06251ef	15.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0
915ef023256e0b7e035b6774fecdaab4	0.0	0.0	0.0	0.0	5.0	5.0	0.0	0.0	0.0	5.0	7.0	9.0	7.0	4.0	0.0	0.0	0.0	5.0
ad2b691232051147ef04f17183ac9953	0.0	0.0	0.0	0.0	0.0	0.0	0.0	47.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
b33119d191976b368d49389a797253ca	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	47.0	0.0	0.0
eb8730d96a50fac138768d2d4a233cb4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	47.0	0.0
6e95179da99f8f34577142201b55e4d7	9.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	11.0	0.0	9.0	0.0
69b02b321df8d37f5c5eff4543493d9a	8.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0	0.0	0.0
ab020ffd8929ded8a690987a491bb044	0.0	0.0	0.0	0.0	0.0	46.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
600c87b299da369d4cb140d603a7dae3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	46.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
e88e1e1304ccdbe4519a92d8e28d175d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	46.0	0.0	0.0	0.0
c6e847d5dd0154018ee171649cef0c42	2.0	4.0	0.0	3.0	0.0	0.0	0.0	0.0	10.0	0.0	12.0	0.0	0.0	0.0	4.0	0.0	0.0	10.0
2bb72e4575947abcdbb253aee33ec293	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	8.0	0.0	0.0	11.0	0.0	0.0	0.0
8972389b7cc4edfcd0d2deb52e1cc758	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	7.0	6.0	8.0	0.0	0.0	9.0	0.0	10.0	0.0	0.0
4354921d6613cf837b7caa35b5822a2d	0.0	0.0	0.0	0.0	0.0	31.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
c00f2228e62a636d9bb103e0ca896376	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	13.0	0.0	0.0	0.0	11.0	0.0	0.0	10.0	0.0	0.0
97a18717ec75668330b567c417d8fc83	9.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	13.0
3787a437a9eda242b844040c0d5d3892	7.0	0.0	0.0	6.0	0.0	10.0	0.0	0.0	0.0	0.0	13.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0
8c76988aa75213eb287fd45ccf3203da	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	9.0	16.0	6.0	0.0	0.0	0.0	0.0	0.0
7344b09cdae9275a786dd53634a12b7f	0.0	44.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
c3a932339d16e46dc314334bb4fa547b	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	16.0
18b8b2a598bf86c6affb0822b9319612	0.0	0.0	0.0	44.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0dd6948749976747d9ace2fd131fd025	0.0	0.0	0.0	44.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
139736c2a0e3e7e426550c50045a109a	0.0	0.0	0.0	18.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0
69a752537f648b4a44ae734104d2df4d	0.0	0.0	0.0	10.0	13.0	0.0	0.0	0.0	0.0	3.0	0.0	10.0	0.0	0.0	8.0	0.0	0.0	0.0
1103eb9e08d963a7f195949ad4c4a8cb	0.0	0.0	0.0	0.0	0.0	25.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
efc5e9e0e25a54f4d3c9dbf4d1dda2f7	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.0	0.0	0.0	0.0	0.0	0.0
849d6a1066dfc2383ae3df5e1f4de9db	0.0	0.0	43.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3aae3b39e1116b098791e4f08add94ce	0.0	0.0	16.0	0.0	0.0	0.0	6.0	0.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3d953786b5a176900354d9f39d390435	0.0	0.0	0.0	0.0	24.0	8.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33bc8fa9f32567505e473f65544ded17	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	16.0	10.0
a00c1e6a5a0c308b5f5b1705552f9782	0.0	0.0	0.0	0.0	0.0	0.0	0.0	43.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
135b032a90c71c1ce23e4803b0a4be3b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	11.0	0.0	0.0	17.0	0.0
1a121b6aafe49bf54f263f6a26e049cd	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	43.0
7777f597d91cbad7d579621455f0d9d2	0.0	0.0	0.0	11.0	0.0	0.0	0.0	10.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
a27db6f8cb28c60653131babff85ad11	0.0	0.0	0.0	0.0	13.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	12.0	8.0	0.0	0.0	0.0	0.0
684cc1b93bd8f82cc907d009b6f4861e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	25.0
ad6d63e3bb278ae9da9c046bac10970a	12.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	7.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0
18330162a0837a3b1db2dce4091390e3	0.0	15.0	0.0	0.0	11.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
e4b3d0b8e740ea5b50384140d42b75d4	0.0	0.0	41.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
55a1c47726150b4195381f2cde85e2de	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	13.0
f58f12b7cdf0ed5cf6861fbf4edf2f36	0.0	0.0	15.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0
09d435dc243691fe73c414d9f09b7b0f	0.0	0.0	0.0	0.0	17.0	0.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
c25406cb8a7ad13787440e2e136221f0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0
ddac716c4ca2c05641b56ea1b7bf703a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	41.0	0.0	0.0	0.0	0.0	0.0	0.0
ce12a8aa3f91507b01c32bca3c563702	0.0	0.0	40.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4885035fcd11170eaebf3a36ab030afd	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	10.0	0.0	0.0
de132902e0dcd3169e352fab9cade665	0.0	0.0	0.0	0.0	0.0	40.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7847ef906660a23f0ac875f847d5ba84	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	9.0	0.0	0.0	12.0	6.0	0.0	0.0
d416f44325e65d5fa1e2135b51db827a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	40.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31dfb4a7de3e064f94f816642e5ca2e7	6.0	0.0	0.0	0.0	0.0	19.0	5.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
dc93d4025adc4c905a29e3dbc3dafbbd	3.0	8.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	8.0	0.0	0.0	9.0	0.0	0.0	5.0	0.0	0.0
65e8927ae659f8a973d7c4be492b46dc	0.0	0.0	39.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
49d941aeef9eeb0a04b58915b90a223c	0.0	0.0	0.0	0.0	0.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0
d54de05d661db80c1e274e4bf89016bc	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
e1b25165dfc536abe5d43592ed218166	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	7.0	0.0	11.0	0.0	0.0	14.0
050e2d26388a87667b0f42903a2ddaff	12.0	0.0	0.0	9.0	0.0	0.0	9.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1de3d753e2f75ec644e2f1501a8151cf	12.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0
4fea5d897cfe7b9904486599a00ec5bf	0.0	6.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.0	0.0
5ea731e8cc43df9ec38da41848d7a973	0.0	0.0	10.0	4.0	0.0	10.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6387bd1adeab88eebf99604c1c815053	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0
d4337fb69d0c52d5ffada5b4fcb6d6b7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	6.0	7.0	0.0	0.0	15.0	0.0
2fb732c65df1226544dbdeb8354a03df	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
085b2e2aea7ac324250777d2162477dd	9.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	9.0	0.0	8.0
9c908c40b960445f83898802a0d32220	0.0	6.0	6.0	0.0	4.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	4.0
c2e310417f7f9b3519f1093edcdfbfb9	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	5.0	0.0	6.0	9.0	0.0	0.0	0.0
c1d4747b3b8007b5891aaf43bc581441	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0	0.0
18b6ccdc3bf1d402237b6cc7c15f5e4d	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	8.0	8.0	0.0	7.0
69c3a3c33bad03bf801d4ea902223909	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	8.0	0.0	0.0	11.0	0.0	11.0	0.0
91e2a74b001361ab8912a9b10ded5003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.0	0.0	0.0	0.0	0.0	0.0
4b4cff4c001794d4e9d28224777bbf86	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.0	0.0	0.0
3f98eeedcbf13119b2e2d958f778fd45	0.0	12.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	5.0
30ae2fc924c81789d482f316bcdd5c19	0.0	12.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	5.0
5548b71ae16264823b73f36fb4ff5d2d	0.0	0.0	0.0	36.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9fdd9348fe423fcd0c4f58419a7d9cd9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
aa338371879f1d4ff45bec83bd576669	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	13.0	12.0	0.0	0.0	0.0
890817744314fe7c26d9fecbd183107f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.0	0.0	0.0	0.0
5838becba110386a5289b98f1a1f88a8	12.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
062964e18d93bf89012188704d392101	0.0	35.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5c55800a23532422f736dca37a511ce7	0.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0
1e8c845895866582912332c987a83ba6	0.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0
08c27c0858a8ab308c88698a0dc42b7b	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0
1267ba2df11c3f063901faf3ccd4cbab	0.0	0.0	0.0	0.0	7.0	7.0	0.0	0.0	9.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0
724b4f65e855f5dde6d2c2e1fde83735	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	8.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0
bab5d4b047decde5390689c80055f9dc	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9c7b4748e87ac33b74ee79fd485300a8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	18.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0
74421313c317decd3cd978a786614150	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0
1085b354095866577fb3ca02563c5bb1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.0	0.0	0.0	0.0	0.0	0.0
bddf513d63d4bdc76870d047540a8bf4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.0	0.0
8118b8bf5a1fd75645dbf243edd6150c	10.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0
5cd9b57b8bc60e612506f948bc32189f	0.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
82359f169a42e3ddcd669872ecb1904d	0.0	16.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0
ce5db29c1cd24eff8180fad6fbd3af44	0.0	0.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
