function	description	KO1	KO2	KO3	KO4	KO5	KO6	OE1	OE2	OE3	OE4	OE5	OE6	WT1	WT2	WT3	WT4	WT5	WT6
K07588	argK; LAO/AO transport system kinase [EC:2.7.-.-]	12006.0	14739.83	15992.52	13742.67	12502.66	13238.3	9399.07	12550.3	14653.84	10548.34	11254.7	11181.67	15322.08	15221.54	14497.83	15670.56	15160.66	14410.83
K07589	folX; D-erythro-7,8-dihydroneopterin triphosphate epimerase [EC:5.1.99.7]	53.0	44.0	36.35	38.1	149.75	50.3	103.9	242.3	67.5	328.33	122.85	316.0	19.75	21.2	65.25	36.0	157.75	60.25
K07590	RP-L7A, rplGB; large subunit ribosomal protein L7A	230.0	322.0	260.05	640.3	112.3	247.62	587.8700000000001	437.6	379.4	393.64	191.0	765.3	106.75	49.0	164.0	133.6	112.0	150.0
K07592	tdcA; LysR family transcriptional regulator, tdc operon transcriptional activator	0.0	0.0	0.6	0.0	0.5	0.3	0.4	0.8	0.0	1.83	1.2	6.5	0.0	1.2	0.0	0.4	0.0	0.0
K07636	phoR; two-component system, OmpR family, phosphate regulon sensor histidine kinase PhoR [EC:2.7.13.3]	13082.53	11291.82	17448.7	14999.240000000002	17998.28	15111.33	10850.94	13887.23	15753.96	12498.13	12040.57	13313.63	15306.99	17501.21	15170.92	14375.499999999998	15192.0	15209.23
K07637	phoQ; two-component system, OmpR family, sensor histidine kinase PhoQ [EC:2.7.13.3]	430.45	313.5	521.1500000000002	497.85	623.65	611.55	443.9	571.3	507.85	685.48	626.9	778.0	405.75	384.2	483.25	590.8999999999999	597.85	585.3
K07638	envZ; two-component system, OmpR family, osmolarity sensor histidine kinase EnvZ [EC:2.7.13.3]	8662.51	6692.0	9638.67	9999.25	12489.76	10603.48	5273.41	6138.3	7323.09	6398.67	7102.6500000000015	6805.01	8189.08	10467.21	8211.24	8281.149999999998	9332.89	8239.64
K07639	rstB; two-component system, OmpR family, sensor histidine kinase RstB [EC:2.7.13.3]	493.0	481.0	731.35	643.1	987.75	701.3	483.9	537.3	640.5	804.33	512.65	791.0	670.75	776.2	733.25	506.2	687.75	704.25
K07640	cpxA; two-component system, OmpR family, sensor histidine kinase CpxA [EC:2.7.13.3]	45.2	9.0	46.9	35.0	3.9	50.8	85.4	24.3	104.8	52.23	21.7	61.0	42.0	12.7	45.0	36.1	24.1	8.9
K07641	creC; two-component system, OmpR family, sensor histidine kinase CreC [EC:2.7.13.3]	4858.12	3240.5	4965.98	5422.85	6988.82	5896.22	2014.57	2494.3	3899.89	3126.15	3362.4	2860.17	4677.75	5979.87	3809.08	4075.05	4844.34	4196.74
K07642	baeS, smeS; two-component system, OmpR family, sensor histidine kinase BaeS [EC:2.7.13.3]	4479.530000000002	5991.25	5716.0700000000015	5019.0	5139.73	4823.64	3168.48	4723.05	7013.27	4890.73	4438.45	4133.58	6358.9	5747.96	5483.49	6234.4299999999985	6422.58	5268.46
K07643	basS; two-component system, OmpR family, sensor histidine kinase BasS [EC:2.7.13.3]	0.0	0.0	0.6	0.0	0.5	0.3	29.4	0.8	0.0	1.83	1.2	6.5	0.0	1.2	0.0	0.4	0.0	0.0
K07644	cusS, copS, silS; two-component system, OmpR family, heavy metal sensor histidine kinase CusS [EC:2.7.13.3]	5990.37	4250.0	6205.6399999999985	7093.96	9224.32	7631.81	3028.57	4153.3	5382.879999999999	4978.06	4548.15	5012.17	5928.91	7251.37	5246.08	4982.05	6618.18	5438.87
K07645	qseC; two-component system, OmpR family, sensor histidine kinase QseC [EC:2.7.13.3]	13103.63	9120.5	14162.79	14927.01	19396.83	15308.16	6053.58	6799.8	10494.84	8927.23	9132.65	7958.6799999999985	12169.57	15160.38	10687.07	11118.999999999998	13398.49	11540.180000000002
K07646	kdpD; two-component system, OmpR family, sensor histidine kinase KdpD [EC:2.7.13.3]	13975.65	15023.66	17156.58	16573.4	17110.68	16667.89	10617.85	13352.48	15107.59	11712.580000000002	13041.320000000003	13134.46	17134.239999999998	18481.29	15841.25	16652.77	17381.03	15371.22
K07647	torS; two-component system, OmpR family, sensor histidine kinase TorS [EC:2.7.13.3]	20.0	22.0	19.6	45.0	44.5	12.3	14.4	13.8	0.0	0.0	33.2	16.0	7.0	49.2	11.0	9.4	42.0	13.0
K07648	arcB; two-component system, OmpR family, aerobic respiration control sensor histidine kinase ArcB [EC:2.7.13.3]	0.0	0.0	0.6	0.0	0.5	0.3	29.4	0.8	0.0	1.83	1.2	6.5	0.0	1.2	0.0	0.4	0.0	0.0
K07649	tctE; two-component system, OmpR family, sensor histidine kinase TctE [EC:2.7.13.3]	21298.68	15844.5	23220.06	25488.26	33162.93	27212.69	10482.18	12928.0	18029.97	14793.5	15937.95	14351.68	20660.24	25855.18	19072.57	19440.9	22410.22	19787.25
K07650	cssS; two-component system, OmpR family, sensor histidine kinase CssS [EC:2.7.13.3]	0.0	15.0	97.0	0.0	11.0	29.0	0.0	19.0	14.0	0.0	0.0	11.0	0.0	0.0	7.0	0.0	0.0	4.0
K07651	resE; two-component system, OmpR family, sensor histidine kinase ResE [EC:2.7.13.3]	224.0	207.0	252.8	633.8	108.3	247.62	589.3700000000001	437.6	377.4	393.64	191.0	751.3	105.0	48.0	157.0	128.6	112.0	125.0
K07652	vicK; two-component system, OmpR family, sensor histidine kinase VicK [EC:2.7.13.3]	224.0	209.0	260.05	636.3	108.3	247.62	593.3700000000001	437.6	377.4	393.64	191.0	758.3	106.75	49.0	157.0	128.6	112.0	125.0
K07653	mprB; two-component system, OmpR family, sensor histidine kinase MprB [EC:2.7.13.3]	4807.5	7660.0	6046.17	5815.0	3380.33	4873.0	3954.5	6143.0	8799.0	5299.0	5328.5	5019.0	7900.0	7397.5	6826.0	9101.5	7212.18	6215.0
K07654	mtrB; two-component system, OmpR family, sensor histidine kinase MtrB [EC:2.7.13.3]	5810.25	10497.5	7395.34	7472.5	4383.83	6030.75	4579.75	7070.75	9008.75	6171.75	6521.5	5867.0	9851.0	8692.75	8678.0	10192.0	10078.6	7669.5
K07655	prrB; two-component system, OmpR family, sensor histidine kinase PrrB [EC:2.7.13.3]	100.0	138.75	214.5	86.0	47.5	63.0	60.75	142.75	157.5	112.5	71.25	113.75	177.25	61.25	176.0	129.25	181.5	135.0
K07656	trcS; two-component system, OmpR family, sensor histidine kinase TrcS [EC:2.7.13.3]	57.0	64.0	55.0	42.0	10.0	13.0	37.0	48.0	55.0	42.0	22.0	46.0	36.0	0.0	85.0	22.0	27.5	33.0
K07657	phoB; two-component system, OmpR family, phosphate regulon response regulator PhoB	13175.62	10658.32	14390.64	14689.69	17250.32	16703.879999999994	9726.91	10116.13	11569.070000000003	10171.82	11628.57	11997.67	12663.25	15949.37	13168.76	13240.219999999998	14560.85	12827.58
K07658	phoB1, phoP; two-component system, OmpR family, alkaline phosphatase synthesis response regulator PhoP	2000.49	2365.0	2943.06	3496.3	2663.79	1970.12	2831.9	4247.6	3985.72	3396.14	2309.0	3295.29	3685.23	3256.01	3332.66	2682.95	2864.98	2931.98
K07659	ompR; two-component system, OmpR family, phosphate regulon response regulator OmpR	11406.18	8688.0	12836.75	13076.35	16398.68	13731.15	6395.58	7265.8	9186.43	8074.84	8768.100000000002	8329.18	10313.83	13370.88	10291.82	10699.6	11736.63	10321.39
K07660	phoP; two-component system, OmpR family, response regulator PhoP	430.45	313.5	521.1500000000002	497.85	623.65	625.55	443.9	571.3	507.85	685.48	626.9	778.0	407.75	384.2	483.25	590.8999999999999	597.85	585.3
K07661	rstA; two-component system, OmpR family, response regulator RstA	561.9	524.0	736.45	647.1	994.55	776.3	557.4	626.8	795.7	870.13	568.65	856.0	733.75	790.7	767.75	525.0999999999998	771.45	728.85
K07662	cpxR; two-component system, OmpR family, response regulator CpxR	1019.95	612.0	767.4000000000002	1602.75	1262.9	1818.3	355.9	441.8	945.8	773.23	535.7	1071.0	965.0	1427.2	591.0	694.0999999999998	1056.6	630.9
K07663	creB; two-component system, OmpR family, catabolic regulation response regulator CreB	3997.12	2518.5	4147.98	4528.85	5794.82	4790.22	1742.5700000000004	2220.3	3455.89	2805.15	2944.4	2420.17	4010.75	5293.87	3246.08	3437.05	4233.34	3592.74
K07664	baeR, smeR; two-component system, OmpR family, response regulator BaeR	2915.37	2284.0	3555.56	3491.0	4683.57	3765.14	1389.5700000000004	1594.8	2546.61	2302.23	2112.2000000000007	1963.17	2700.33	3118.87	2529.33	2445.75	3131.76	2661.140000000001
K07665	cusR, copR, silR; two-component system, OmpR family, copper resistance phosphate regulon response regulator CusR	5641.37	3833.0	5420.6399999999985	6411.96	8223.32	6902.030000000002	2804.57	3659.3	4622.209999999999	4462.06	4069.15	4728.17	5166.91	6523.37	4443.75	4581.38	5878.18	4643.87
K07666	qseB; two-component system, OmpR family, response regulator QseB	12760.59	9914.5	13952.67	14316.84	17760.92	14417.15	5869.24	6697.8	9393.59	8193.16	8749.65	7613.84	11839.24	13875.54	9985.91	10826.999999999998	13122.24	11032.64
K07667	kdpE; two-component system, OmpR family, KDP operon response regulator KdpE	12998.56	14395.75	15254.62	15867.98	15912.04	15160.61	9147.39	11639.6	13250.85	10557.52	11835.9	11591.41	15931.31	16492.379999999994	14501.07	15471.02	15933.68	14307.04
K07668	vicR; two-component system, OmpR family, response regulator VicR	366.33	398.0	323.72	813.8	253.13	372.62	767.5300000000002	671.6	552.73	661.14	368.0	985.46	560.24	196.67	431.33	269.94	412.16	328.16
K07669	mprA; two-component system, OmpR family, response regulator MprA	5815.5	8880.08	7118.67	7132.67	3892.33	6009.55	4979.190000000001	7666.25	11088.67	6613.31	6333.25	6415.92	9122.92	8680.75	7988.17	10703.92	8700.18	7262.0
K07670	mtrA; two-component system, OmpR family, response regulator MtrA	3870.41	6870.5	5015.68	4931.5	2942.49	3884.25	3299.41	5132.75	5479.91	3681.75	4268.0	3994.16	6927.82	5711.09	5724.16	6333.43	6041.91	5555.82
K07671	prrA; two-component system, OmpR family, response regulator PrrA	172.0	200.75	228.5	129.0	58.5	189.0	138.75	222.75	212.5	158.5	140.25	213.75	216.25	121.25	206.0	143.25	277.5	174.0
K07672	trcR; two-component system, OmpR family, response regulator TrcR	65.0	87.0	55.0	42.0	14.0	13.0	52.0	48.0	74.0	42.0	22.0	66.0	42.0	12.0	97.0	32.0	45.5	43.0
K07673	narX; two-component system, NarL family, nitrate/nitrite sensor histidine kinase NarX [EC:2.7.13.3]	485.0	451.0	672.93	673.0	1055.5	960.47	388.4	697.8	653.87	458.66	676.2	467.0	586.3299999999998	485.7	728.0	511.4	877.6700000000002	692.44
K07674	narQ; two-component system, NarL family, nitrate/nitrite sensor histidine kinase NarQ [EC:2.7.13.3]	40.0	80.0	18.6	499.0	45.0	67.52000000000001	195.73	148.8	44.0	30.64	39.2	114.0	58.0	22.2	64.0	62.4	42.0	0.0
K07675	uhpB; two-component system, NarL family, sensor histidine kinase UhpB [EC:2.7.13.3]	4104.84	3746.75	3908.84	4298.1	4082.59	4823.31	2672.49	3097.05	4467.85	3245.5	3332.4	3745.59	4719.33	5490.79	4007.91	4634.500000000001	4501.41	3697.43
K07676	rcsD; two-component system, NarL family, sensor histidine kinase RcsD [EC:2.7.13.3]	0.0	0.0	0.6	0.0	0.5	0.3	29.4	0.8	0.0	1.83	1.2	6.5	0.0	1.2	0.0	0.4	0.0	0.0
K07677	rcsC; two-component system, NarL family, capsular synthesis sensor histidine kinase RcsC [EC:2.7.13.3]	0.0	0.0	18.6	89.33	9.5	184.3	69.4	34.8	14.3	31.83	85.2	60.5	0.0	30.2	0.0	24.4	42.0	84.91000000000003
K07678	barA, gacS, varS; two-component system, NarL family, sensor histidine kinase BarA [EC:2.7.13.3]	112.7	68.0	87.64999999999998	72.1	214.15	102.3	181.4	312.3	178.1	404.73	149.84999999999997	398.0	113.75	88.7	116.25	93.7	212.85	124.05
K07679	evgS, bvgS; two-component system, NarL family, sensor histidine kinase EvgS [EC:2.7.13.3]	64.0	74.0	72.1	121.8	159.0	146.3	256.4	498.8	138.7	701.83	260.3	714.5	39.5	52.2	106.5	80.80000000000003	340.5	159.27
K07680	comP; two-component system, NarL family, sensor histidine kinase ComP [EC:2.7.13.3]	4.0	18.0	77.8	0.0	23.3	47.62	9.1	118.8	18.4	8.89	19.0	17.3	0.0	0.0	14.0	1.6	0.0	4.0
K07682	devS; two-component system, NarL family, sensor histidine kinase DevS [EC:2.7.13.3]	10.0	9.0	17.0	14.0	0.0	0.0	13.0	19.0	23.0	23.0	0.0	19.0	12.0	0.0	20.0	0.0	8.0	0.0
K07683	nreB; two-component system, NarL family, sensor histidine kinase NreB [EC:2.7.13.3]	40.0	34.0	68.0	510.0	34.0	65.0	10.44	158.0	49.0	105.89	38.0	104.0	36.0	17.0	64.0	36.0	42.0	0.0
K07684	narL; two-component system, NarL family, nitrate/nitrite response regulator NarL	1621.75	1545.5	2158.43	1883.08	1646.83	2235.7200000000007	1524.4	1976.8	1937.62	1297.41	1854.95	1911.0	1453.33	1524.7	1836.5	1695.4	2273.17	2085.69
K07685	narP; two-component system, NarL family, nitrate/nitrite response regulator NarP	26.0	12.0	62.6	12.0	21.5	100.3	50.4	18.8	0.0	0.0	1.2	27.5	20.0	1.2	7.0	11.4	13.0	4.0
K07686	uhpA; two-component system, NarL family, uhpT operon response regulator UhpA	50.75	8.5	41.1	59.75	69.5	54.55	51.4	0.8	36.75	23.58	41.95	48.0	52.0	28.2	77.5	37.4	44.0	56.25
K07687	rcsB; two-component system, NarL family, captular synthesis response regulator RcsB	181.0	162.0	264.6	356.32	215.5	404.3	331.4	348.8	249.0	512.83	375.2	600.5	126.0	257.2	120.0	308.4	314.0	254.68
K07688	fimZ; two-component system, NarL family, response regulator, fimbrial Z protein, FimZ	50.0	43.0	3.6	1.33	0.5	58.3	68.4	64.8	42.0	34.0	57.2	71.5	19.0	15.2	22.0	14.4	77.0	19.0
K07689	uvrY, gacA, varA; two-component system, NarL family, invasion response regulator UvrY	2713.51	1832.0	2495.09	2721.0	3753.51	2796.3100000000004	1409.91	1431.3	2049.02	1840.84	2015.2	1776.51	2750.0	3951.21	2425.49	2921.35	2791.47	2311.01
K07690	evgA, bvgA; two-component system, NarL family, response regulator EvgA	92.0	80.0	62.85	143.63000000000005	151.25	269.3	253.9	584.3	134.4	530.5	251.75	636.5	42.25	74.2	147.75	79.60000000000002	377.25	117.12
K07691	comA; two-component system, NarL family, competent response regulator ComA	44.0	52.0	57.8	20.0	46.8	124.4	13.6	95.8	62.4	22.0	49.0	84.8	19.0	17.0	85.0	37.6	42.0	4.0
K07692	degU; two-component system, NarL family, response regulator DegU	220.0	204.0	249.0	646.0	106.5	243.22	583.7700000000002	431.0	373.0	379.64	188.0	737.5	105.0	48.0	157.0	127.0	112.0	125.0
K07693	desR; two-component system, NarL family, response regulator DesR	9575.7	15960.5	12832.28	13378.5	8824.36	11163.79	7867.87	10904.3	14249.17	9636.009999999998	10299.0	10193.8	15206.83	13751.5	13027.0	15852.05	15147.46	12399.97
K07694	vraR; two-component system, NarL family, vancomycin resistance associated response regulator VraR	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0
K07695	devR; two-component system, NarL family, response regulator DevR	226.0	634.0	459.0	236.0	204.0	259.0	125.0	226.0	140.0	245.0	190.0	184.0	359.0	290.0	323.0	406.0	937.0	200.0
K07696	nreC; two-component system, NarL family, response regulator NreC	140.0	162.0	120.0	550.0	55.5	267.0	247.21	360.0	141.0	274.89	171.0	273.5	105.0	104.0	125.0	64.0	215.0	62.0
K07697	kinB; two-component system, sporulation sensor kinase B [EC:2.7.13.3]	398.0	335.0	305.2	247.0	157.2	503.82	1036.84	586.2	633.6	667.64	358.0	1294.2	146.0	61.0	260.0	130.4	182.0	218.0
K07699	spo0A; two-component system, response regulator, stage 0 sporulation protein A	230.0	354.0	282.05	653.3	115.3	247.62	630.8700000000001	437.6	379.4	393.64	191.0	781.3	110.75	53.0	171.0	133.6	112.0	177.0
K07700	dpiB, citA; two-component system, CitB family, cit operon sensor histidine kinase CitA [EC:2.7.13.3]	0.0	0.0	0.6	0.0	0.5	0.3	0.4	0.8	0.0	3.66	1.2	6.5	0.0	1.2	0.0	0.4	0.0	0.0
K07701	dcuS; two-component system, CitB family, sensor histidine kinase DcuS [EC:2.7.13.3]	0.0	0.0	0.6	0.0	0.5	2.52	29.4	0.8	0.0	17.47	1.2	6.5	0.0	1.2	0.0	0.4	0.0	0.0
K07702	dpiA, citB; two-component system, CitB family, response regulator CitB	0.0	0.0	0.6	0.0	0.5	0.3	0.4	0.8	0.0	3.66	1.2	13.0	0.0	1.2	0.0	0.4	0.0	0.0
K07703	dcuR; two-component system, CitB family, response regulator DcuR	0.0	0.0	0.6	0.0	0.5	0.3	29.4	0.8	0.0	1.83	1.2	6.5	0.0	1.2	0.0	0.4	0.0	0.0
K07704	lytS; two-component system, LytTR family, sensor histidine kinase LytS [EC:2.7.13.3]	184.0	150.0	231.8	123.8	63.8	209.4	474.6	279.6	320.4	274.0	153.0	617.8	58.0	27.0	92.0	66.6	70.0	122.0
K07705	lytT, lytR; two-component system, LytTR family, response regulator LytT	208.5	169.0	207.93	158.8	65.6	227.47	506.2	236.9	342.47	305.08	158.5	673.1	76.33	29.5	92.0	70.2	79.67	134.17000000000002
K07706	agrC, blpH, fsrC; two-component system, LytTR family, sensor histidine kinase AgrC [EC:2.7.13.3]	0.0	226.0	2.0	11.8	4.0	2.0	32.0	12.8	0.0	89.0	0.0	16.0	0.0	2.0	7.0	0.0	0.0	50.0
K07707	agrA, blpR, fsrA; two-component system, LytTR family, response regulator AgrA	0.0	0.0	2.0	11.8	4.0	2.0	12.0	12.8	0.0	89.0	0.0	16.0	0.0	1.0	0.0	0.0	0.0	0.0
K07708	glnL, ntrB; two-component system, NtrC family, nitrogen regulation sensor histidine kinase GlnL [EC:2.7.13.3]	9542.87	7387.0	10473.31	10654.93	12910.32	11418.39	5997.57	6598.8	7586.56	6735.98	7792.9000000000015	7757.17	8480.58	10641.37	8777.58	9060.049999999996	9642.01	9163.410000000002
K07709	zraS, hydH; two-component system, NtrC family, sensor histidine kinase HydH [EC:2.7.13.3]	54.0	82.0	98.35	134.1	128.75	111.3	63.9	98.3	86.5	67.33	136.85	78.5	87.75	115.2	125.25	95.0	174.75	95.25
K07710	atoS; two-component system, NtrC family, sensor histidine kinase AtoS [EC:2.7.13.3]	2.0	0.0	6.0	0.0	0.0	0.0	16.0	9.0	0.0	0.0	0.0	24.0	0.0	0.0	4.0	10.0	0.0	0.0
K07711	glrK, qseE; two-component system, NtrC family, sensor histidine kinase GlrK [EC:2.7.13.3]	5153.67	3420.33	5097.76	5766.67	7106.17	6031.97	2078.24	2332.8	3905.18	3117.0	3299.2	3188.84	4734.0	6149.37	3959.0	4343.219999999998	4899.16	4218.34
K07712	glnG, ntrC; two-component system, NtrC family, nitrogen regulation response regulator GlnG	11161.87	9093.66	11775.64	11978.27	13980.32	13931.72	7461.91	8252.8	9147.56	8174.15	9137.9	9499.51	9950.25	11927.37	10631.43	10582.38	11046.68	10694.080000000002
K07713	zraR, hydG; two-component system, NtrC family, response regulator HydG	4727.5	4487.3	4045.6	3883.7	3114.5	5971.6	4278.6	3815.3	4972.36	5038.53	3785.7	4521.2	4248.7	4310.7	5704.54	4915.76	3746.0	4617.5
K07714	atoC; two-component system, NtrC family, response regulator AtoC	1944.0	1964.66	1560.5	1544.34	1307.0	2588.16	1933.84	1652.0	1970.17	1754.84	1703.0	2163.34	1808.34	1701.0	2452.51	2046.17	1533.0	1968.0
K07715	glrR, qseF; two-component system, NtrC family, response regulator GlrR	3994.67	2442.33	3897.76	4558.67	5483.17	4507.97	1681.2400000000002	1885.8	3236.1800000000007	2580.0	2642.2	2534.84	3804.0	5016.37	3021.5	3277.22	3997.16	3355.34
K07716	pleC; two-component system, cell cycle sensor histidine kinase PleC [EC:2.7.13.3]	4191.0	3999.0	5852.0	5131.0	5712.0	5189.0	3285.0	3774.0	3030.0	2845.0	4022.0	3817.0	2967.0	3878.0	3859.5	4130.0	4187.0	4041.5
K07717	ycbA, glnK; two-component system, sensor histidine kinase YcbA [EC:2.7.13.3]	8.0	29.0	105.85	490.0	14.1	94.02	119.97	140.6	8.8	118.64	6.0	71.1	29.75	0.0	21.0	3.2	0.0	12.0
K07718	yesM; two-component system, sensor histidine kinase YesM [EC:2.7.13.3]	742.0	1352.0	806.25	5355.0	587.0	1196.2	2185.7000000000007	2490.0	1092.0	1716.4	744.0	2321.0	587.75	221.0	857.0	448.0	560.0	397.0
K07719	ycbB, glnL; two-component system, response regulator YcbB	4.0	26.0	104.05	490.0	12.3	91.62	147.2	136.8	4.4	111.64	3.0	90.3	29.75	0.0	21.0	1.6	0.0	12.0
K07720	yesN; two-component system, response regulator YesN	753.0	1479.0	903.25	5346.5	591.0	1226.2	2163.7000000000007	2529.0	1111.0	1716.4	744.0	2342.0	593.75	239.0	865.0	498.0	575.0	428.0
K07722	nikR; CopG family transcriptional regulator, nickel-responsive regulator	729.0	836.0	971.6	715.0	609.0	888.3	780.23	582.3	610.33	471.83	668.7	796.5	565.0	553.7	821.67	722.7299999999998	555.0	656.5
K07723	ndoAI; CopG family transcriptional regulator / antitoxin EndoAI	228.0	207.0	260.05	653.3	112.3	247.62	619.8700000000001	437.6	379.4	393.64	191.0	781.3	106.75	49.0	157.0	133.6	112.0	125.0
K07724	ner, nlp, sfsB; Ner family transcriptional regulator	38.0	44.0	55.6	43.0	75.5	43.3	29.4	16.8	27.0	29.66	35.2	61.5	33.0	46.2	32.0	37.4	51.0	0.0
K07726	K07726; putative transcriptional regulator	4714.17	3377.0	5002.93	5021.0	6553.17	4810.97	2935.57	3072.3	3799.34	3430.5	3847.7	3456.67	4999.0	6427.37	4643.33	4160.049999999998	5052.99	4990.67
K07727	K07727; putative transcriptional regulator	7040.37	7936.0	9028.81	8796.05	8543.67	7509.58	5126.99	7543.65	9259.41	6899.1799999999985	6544.75	6368.27	9397.58	10053.42	7663.83	8824.05	9711.85	8326.890000000001
K07729	K07729; putative transcriptional regulator	2712.25	3174.0	3116.2	4339.15	3489.2	3939.18	2694.73	2923.600000000001	3051.02	2505.25	2689.75	3775.2	2953.33	3078.5	2687.5	2657.4	3043.67	2877.42
K07732	rfk; riboflavin kinase, archaea type [EC:2.7.1.161]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	3.0	0.0	0.0
K07733	alpA; prophage regulatory protein	1352.5	1219.0	1542.33	1687.73	2193.0	2057.17	839.0	1605.5	1123.67	1159.49	1389.9	1613.5	1086.33	1091.0	1315.5	1259.1	1681.67	1460.84
K07734	paiB; transcriptional regulator	10687.17	9186.33	13289.21	12368.35	14348.55	12609.07	6423.190000000001	8787.55	11173.61	8786.67	8922.7	8752.640000000001	10657.25	12409.42	10103.92	10645.05	11937.0	10590.11
K07735	algH; putative transcriptional regulator	14332.37	15065.25	17687.98	16617.1	17169.65	16830.89	10460.82	13787.05	15577.56	12184.98	13104.15	13058.92	16579.5	18418.620000000006	16171.25	16881.55	16991.350000000002	16429.910000000003
K07736	carD; CarD family transcriptional regulator	7388.25	10364.83	9639.32	9087.67	7219.23	8663.779999999999	6765.22	8266.65	8513.619999999999	6525.92	7633.5	8047.57	9078.42	9179.25	9215.17	10004.72	9333.09	9024.0
K07738	nrdR; transcriptional repressor NrdR	14710.45	15803.83	16791.7	17381.9	17061.28	17230.089999999997	12128.19	13869.15	15255.71	12130.04	13982.9	14979.97	17296.66	18573.79	16963.58	17289.91	17852.260000000002	16316.570000000003
K07739	ELP3, KAT9; elongator complex protein 3 [EC:2.3.1.48]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	3.0	0.0	0.0
K07740	rsd; regulator of sigma D	112.7	68.0	92.65	72.1	214.15	88.3	186.4	315.3	178.1	404.73	151.64999999999995	398.0	113.75	88.7	113.25	112.9	212.85	124.05
K07741	antB; anti-repressor protein	0.0	113.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	25.0
K07742	ylxR; uncharacterized protein	3872.58	4495.91	5342.719999999998	4818.8	4374.63	4576.03	4323.200000000002	4500.43	4843.98	3650.06	4427.42	5188.04	4399.99	4670.17	4514.5	5175.52	5551.25	4106.16
K07743	K07743; transcriptional regulator	43.0	31.0	13.0	0.0	24.0	11.0	20.0	0.0	20.0	23.0	40.0	46.0	16.0	0.0	18.0	17.0	5.0	10.0
K07746	parD1_3_4; antitoxin ParD1/3/4	4691.7	4327.32	6954.05	5820.6	7149.65	5958.82	3860.82	3901.82	4503.299999999998	3661.9	4733.43	5054.459999999999	4706.07	6027.0	4649.25	5132.52	6017.030000000002	4474.65
K07748	E1.1.1.170, NSDHL, ERG26; sterol-4alpha-carboxylate 3-dehydrogenase (decarboxylating) [EC:1.1.1.170]	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	14.0	11.0	7.0	6.0	11.0	13.0	18.0	0.0	9.0	15.0
K07749	frc; formyl-CoA transferase [EC:2.8.3.16]	14053.34	13211.25	14789.09	16356.52	17907.0	17131.31	8538.99	10410.05	12276.35	10106.67	11635.65	11165.59	14210.58	16137.29	13882.66	14935.499999999998	15867.99	13749.21
K07751	pepB; PepB aminopeptidase [EC:3.4.11.23]	0.0	0.0	0.6	0.0	0.5	0.3	29.4	0.8	0.0	1.83	1.2	6.5	0.0	1.2	0.0	0.4	0.0	0.0
K07752	CPD; carboxypeptidase D [EC:3.4.17.22]	0.0	0.0	7.0	0.0	21.0	6.0	9.0	9.0	3.0	0.0	0.0	0.0	12.0	20.0	0.0	3.0	8.0	0.0
K07757	ybiV; sugar-phosphatase [EC:3.1.3.23]	0.0	0.0	0.6	0.0	0.5	0.3	0.4	0.8	0.0	1.83	1.2	0.0	0.0	1.2	0.0	0.4	0.0	0.0
K07768	senX3; two-component system, OmpR family, sensor histidine kinase SenX3 [EC:2.7.13.3]	3555.25	6402.0	4794.67	4653.5	2650.83	3769.75	3180.25	4826.25	5245.75	3495.75	4073.0	3854.5	6132.5	5567.25	5474.0	6150.75	5723.09	5172.5
K07769	nblS; two-component system, OmpR family, sensor histidine kinase NblS [EC:2.7.13.3]	40.0	74.33	173.0	38.0	117.0	136.33	986.33	577.33	641.0	255.0	781.17	995.99	867.33	868.0	683.0	511.33	1054.67	299.0
K07770	cssR; two-component system, OmpR family, response regulator CssR	0.0	38.0	97.0	0.0	11.0	29.0	106.0	19.0	27.0	0.0	0.0	11.0	11.0	0.0	7.0	0.0	0.0	11.0
K07771	basR; two-component system, OmpR family, response regulator BasR	2341.34	1905.0	3294.25	3175.0	3977.84	3470.6500000000005	1311.74	1663.8	2713.69	2039.16	2167.2000000000007	1578.84	2622.99	3067.54	2505.66	2296.7	3233.99	2661.35
K07772	torR; two-component system, OmpR family, torCAD operon response regulator TorR	42.0	0.0	99.6	183.0	51.5	0.3	24.4	59.8	18.0	19.0	68.2	41.0	0.0	24.2	55.0	54.4	69.0	51.5
K07773	arcA; two-component system, OmpR family, aerobic respiration control protein ArcA	16.0	10.0	0.6	43.0	58.5	8.3	29.4	0.8	20.0	12.83	20.2	14.5	0.0	23.2	5.0	20.4	9.0	14.0
K07774	tctD; two-component system, OmpR family, response regulator TctD	9212.34	6362.5	9641.24	10773.6	14004.59	10724.01	4505.34	5791.0	7561.75	6557.5	6881.450000000002	6022.84	8869.58	10897.84	7693.41	7982.5999999999985	9802.4	8481.630000000001
