function	description	KO1	KO2	KO3	KO4	KO5	KO6	OE1	OE2	OE3	OE4	OE5	OE6	WT1	WT2	WT3	WT4	WT5	WT6
EC:1.4.1.21	Aspartate dehydrogenase	162.5	162.0	255.75	345.43	231.25	213.0	108.5	260.5	122.2	117.33	182.45	248.5	128.75	115.0	177.25	202.8	306.75	122.02
EC:1.4.1.23	Valine dehydrogenase (NAD(+))	1495.5	2526.25	2080.17	1670.0	914.5	1713.5	1094.25	1832.25	2816.0	1604.5	1609.25	1446.75	2176.25	1842.75	1976.5	2579.0	2747.84	1909.0
EC:1.4.1.24	3-dehydroquinate synthase II	56.0	15.0	26.0	13.0	45.0	0.0	0.0	19.0	14.0	46.0	0.0	26.0	0.0	0.0	0.0	3.0	0.0	12.0
EC:1.4.1.3	Glutamate dehydrogenase (NAD(P)(+))	8404.83	7996.91	8984.5	8975.0	10645.16	9746.5	6067.08	6408.58	8992.869999999999	7069.0	7303.42	7390.74	10598.9	11231.76	9197.83	9442.16	10206.15	8134.43
EC:1.4.1.4	Glutamate dehydrogenase (NADP(+))	2393.95	2721.58	4268.07	3613.6	3290.15	3145.38	3182.5	4796.13	5858.549999999998	3584.12	3351.07	4186.24	4545.58	4729.2	4018.25	3849.98	4164.11	3740.32
EC:1.4.1.9	Leucine dehydrogenase	4280.75	4605.83	6736.8	4998.62	6121.13	5581.2	3200.43	4306.8	4926.82	3954.06	3654.15	3925.47	4539.17	5147.5	4113.17	4311.870000000001	5360.5	4781.25
EC:1.4.3.10	Putrescine oxidase	239.25	370.75	331.5	233.0	155.5	255.25	147.0	326.0	240.75	197.25	183.75	256.75	181.25	176.0	286.5	313.25	182.75	251.0
EC:1.4.3.16	L-aspartate oxidase	13140.45	14872.16	15700.7	15910.9	15767.78	16016.42	11201.02	12892.98	14473.54	11530.04	12884.070000000003	13760.96	15930.99	17027.29	15760.25	16380.569999999998	16239.93	14643.74
EC:1.4.3.19	Glycine oxidase	8845.37	10584.33	11295.85	11199.65	10657.95	10228.65	6826.52	8587.85	9683.29	7547.49	8300.95	8696.640000000001	10524.92	11056.92	10051.42	10664.5	11046.43	9764.99
EC:1.4.3.21	Primary-amine oxidase	1855.25	2690.33	3247.1	1957.0	1035.16	1763.38	1732.98	2298.88	2985.75	1901.58	2015.87	1910.49	2159.83	2108.95	2387.0	2928.23	2650.26	2710.0
EC:1.4.3.3	D-amino-acid oxidase	1567.0	2597.75	2159.17	1533.0	931.83	1607.0	1189.75	1878.75	2936.5	1739.5	1668.25	1540.75	2208.25	1989.25	2075.0	2760.0	2823.34	2000.0
EC:1.4.3.4	Monoamine oxidase	5435.5	7005.0	6689.35	7047.8	5571.35	6245.6399999999985	3937.7	5591.1	6405.04	5183.66	5342.65	5676.6	6267.41	5554.0	5930.25	7116.3	6824.43	5790.13
EC:1.4.3.5	Pyridoxal 5'-phosphate synthase	15926.62	17214.660000000003	19511.48	18131.35	18328.15	18358.55	12422.4	15809.63	19023.06	14288.15	15376.57	15286.33	19524.58	21370.87	18732.92	20215.38	20575.36	18205.410000000003
EC:1.4.4.2	Glycine dehydrogenase (aminomethyl-transferring)	17874.78	18773.660000000003	21582.83	21288.800000000007	20288.66	20787.88	15727.72	18452.08	19733.94	15418.34	17213.719999999998	19471.590000000004	20561.81	21903.46	20809.5	20838.44	21444.68	20106.820000000003
EC:1.4.7.1	Glutamate synthase (ferredoxin)	2735.0	2397.83	3124.8	3228.5	3773.8	2985.4	2771.7	2890.13	3361.4	2466.17	3164.67	3354.2899999999995	4082.49	4583.34	3592.33	3281.75	4301.82	3144.83
EC:1.4.9.1	Methylamine dehydrogenase (amicyanin)	378.0	326.0	439.5	240.86	466.5	498.0	233.0	316.0	190.0	208.0	265.3	313.0	283.5	309.0	299.5	282.2	325.5	220.5
EC:1.4.99.6	D-arginine dehydrogenase	3093.17	2604.0	4689.08	4204.1	4422.25	3796.67	1909.17	2219.5	3099.04	2365.17	2761.45	2400.67	2886.75	3389.67	3025.08	3425.2	3472.74	3414.02
EC:1.5.1.1	(NAD(P)H)	887.67	859.0000000000001	1175.33	1136.33	1834.67	1191.67	976.67	850.0	1047.34	1034.67	900.0	769.67	1404.0	1709.67	1448.33	1214.65	1135.9899999999998	1330.6699999999996
EC:1.5.1.10	Saccharopine dehydrogenase (NADP(+), L-glutamate-forming)	145.0	68.0	33.0	56.0	74.0	21.0	154.0	142.0	209.0	333.0	157.0	103.0	169.0	191.0	282.0	251.0	126.0	167.0
EC:1.5.1.2	Pyrroline-5-carboxylate reductase	16312.95	17733.660000000003	20151.1	19797.2	20006.18	19235.34	13708.319999999998	16447.18	18169.24	14363.18	15813.070000000003	16969.86	19471.49	21298.79	18829.75	19283.37	20839.43	18564.070000000003
EC:1.5.1.20	Methylenetetrahydrofolate reductase (NAD(P)H)	16294.87	17398.83	20782.48	18808.93	18573.65	18579.22	13124.9	16801.129999999994	19948.890000000007	14639.98	15878.57	16090.66	19976.41	21698.37	19285.25	20849.71	20127.02	19450.410000000003
EC:1.5.1.21	1-piperideine-2-carboxylate/1-pyrroline-2-carboxylate reductase (NADPH)	128.0	68.0	117.75	62.1	142.25	76.0	103.5	246.5	67.5	364.5	143.25	410.5	19.75	34.0	53.25	107.0	184.75	71.25
EC:1.5.1.25	Thiomorpholine-carboxylate dehydrogenase	393.0	377.0	388.0	285.0	123.0	283.5	274.0	480.5	1104.0	545.5	401.5	393.0	476.0	594.5	441.0	921.0	452.5	351.0
EC:1.5.1.28	Opine dehydrogenase	461.5	508.0	619.0	525.0	498.0	501.0	423.0	535.0	369.0	310.0	549.0	529.5	336.0	386.0	533.0	493.0	586.0	514.0
EC:1.5.1.3	Dihydrofolate reductase	12324.62	11321.58	15075.96	14172.5	16180.87	14930.39	8932.01	11320.2	12154.38	10585.87	10858.3	11595.89	12372.25	14446.07	12827.5	12812.77	13311.51	13262.660000000002
EC:1.5.1.33	Pteridine reductase	1167.4499999999996	1065.83	1129.3	1183.92	1027.4	1291.08	1224.67	1199.5	1308.35	1064.3200000000004	1471.25	1572.67	1272.17	1267.0	1727.84	1543.7000000000005	1305.6	1671.05
EC:1.5.1.34	6,7-dihydropteridine reductase	79.0	87.0	423.6	199.0	186.5	182.3	106.4	540.8	467.0	295.83	239.2	121.0	193.0	246.2	202.0	246.4	349.0	392.0
EC:1.5.1.36	Flavin reductase (NADH)	5.7	8.0	6.9	3.33	3.9	31.3	5.9	11.8	56.6	18.23	1.2	6.5	22.0	25.7	5.0	3.1	21.1	2.8
EC:1.5.1.38	FMN reductase (NADPH)	13532.29	18353.83	16978.98	18992.23	16336.15	16774.66	10613.86	13931.68	16155.23	12262.1	13241.02	13519.33	18925.58	19282.79	16681.91	18268.83	18625.6	16042.660000000002
EC:1.5.1.39	FMN reductase (NAD(P)H)	25.0	48.0	27.0	33.0	15.0	37.22	97.0	37.0	57.0	15.64	20.0	31.0	20.0	0.0	36.0	33.0	19.0	24.0
EC:1.5.1.41	Riboflavin reductase (NAD(P)H)	0.0	0.0	0.6	0.0	0.5	0.3	29.4	0.8	0.0	1.83	1.2	6.5	0.0	1.2	0.0	0.4	0.0	0.0
EC:1.5.1.45	FAD reductase (NAD(P)H)	0.0	23.0	0.0	0.0	0.0	15.0	76.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	4.0
EC:1.5.1.47	Dihydromethanopterin reductase (NAD(P)(+))	48.0	63.0	90.0	38.0	35.0	88.0	64.0	39.0	32.0	42.0	0.0	57.0	54.0	34.0	39.0	33.0	28.0	29.0
EC:1.5.1.5	Methylenetetrahydrofolate dehydrogenase (NADP(+))	16788.700000000004	18634.410000000003	20817.370000000006	20140.6	19913.28	19548.67	13937.46	17393.48	19617.79	15316.29	16434.22	17476.210000000006	20843.74	22051.79	20060.75	20825.92	21156.68	19478.070000000003
EC:1.5.1.6	Formyltetrahydrofolate dehydrogenase	25.0	39.0	17.0	11.0	25.0	61.0	23.0	22.0	15.0	21.0	64.0	37.0	16.0	20.0	29.0	30.0	7.0	43.0
EC:1.5.1.7	Saccharopine dehydrogenase (NAD(+), L-lysine-forming)	1013.2	1605.25	1458.8	1296.5	1079.9	1090.22	862.0200000000002	1170.75	1861.1	1278.54	1173.25	1075.75	1671.75	1417.25	1403.0	1954.7	1421.1	1177.3
EC:1.5.1.9	Saccharopine dehydrogenase (NAD(+), L-glutamate-forming)	187.0	294.0	249.67	148.0	101.0	100.0	100.0	144.0	126.0	73.0	94.0	156.0	163.0	52.0	189.0	133.0	94.0	200.0
EC:1.5.3.1	Sarcosine oxidase	19511.42	22636.91	28597.48	26283.28	24940.47	23564.45	15445.19	21957.4	22560.83	20318.43	21205.3	21660.16	22156.5	24215.51	21163.75	27283.56	28413.320000000003	22600.52
EC:1.5.3.19	4-methylaminobutanoate oxidase (formaldehyde-forming)	932.0	873.0	1540.0	1397.33	1652.0	1483.0	505.0	725.0	718.2	680.0	967.0	823.0	763.0	1147.0	754.0	1053.0	1352.0	879.6
EC:1.5.5.1	Electron-transferring-flavoprotein dehydrogenase	9690.87	7601.0	10691.71	10945.26	13197.82	11678.09	6100.17	6775.0	7755.56	6839.15	7900.700000000002	7934.67	8592.58	10755.17	8869.08	9135.65	9864.01	9279.410000000002
EC:1.5.5.2	Proline dehydrogenase	10293.17	8460.08	11323.51	11286.18	13578.75	12596.97	7754.9	8253.630000000001	9028.04	7546.33	9436.82	9810.91	9862.16	12149.87	10082.75	10168.259999999998	11589.83	10058.61
EC:1.5.8.1	Dimethylamine dehydrogenase	46.5	12.0	40.5	39.0	52.0	61.0	21.0	41.5	19.0	54.0	38.2	42.0	42.0	23.0	16.0	55.8	39.0	23.0
EC:1.5.8.2	Trimethylamine dehydrogenase	46.5	12.0	40.5	39.0	52.0	61.0	21.0	41.5	19.0	54.0	38.2	42.0	42.0	23.0	16.0	55.8	39.0	23.0
EC:1.5.8.4	Dimethylglycine dehydrogenase	1060.0	974.0	1662.0	1802.0	2012.0	1655.0	471.0	857.0	847.0	848.0	1216.0	928.0	859.0	1391.0	788.0	1215.0	1472.0	1041.0
EC:1.5.98.2	5,10-methylenetetrahydromethanopterin reductase	283.0	336.0	139.67	98.0	49.0	218.0	283.0	322.0	227.0	162.0	238.0	324.0	200.0	74.0	207.0	134.0	301.0	235.0
EC:1.5.99.14	6-hydroxypseudooxynicotine dehydrogenase	53.5	51.5	0.0	309.5	144.5	69.0	68.0	68.0	42.0	40.0	67.0	68.5	46.5	18.5	28.0	14.0	103.0	34.5
EC:1.5.99.6	Spermidine dehydrogenase	0.0	0.0	0.0	58.0	0.0	52.0	30.0	17.0	3.7	15.0	18.0	38.5	20.0	0.0	8.0	12.0	17.0	3.77
EC:1.6.1.1	NAD(P)(+) transhydrogenase (Si-specific)	3022.7000000000007	4179.08	4222.32	3508.77	3143.48	3443.13	2451.82	3359.55	3748.1	3184.9	3091.9	3239.92	3650.17	3353.4500000000007	3636.59	4162.15	4071.85	3583.55
EC:1.6.1.2	NAD(P)(+) transhydrogenase (Re/Si-specific)	35428.36	34987.99	42744.83	43073.87	46696.62	43082.86	26017.8	29207.09	31573.38	26616.11	32968.009999999995	32509.980000000003	38717.73	45226.41	37346.24	39006.99	42886.88	37581.84
EC:1.6.2.4	NADPH--hemoprotein reductase	982.0	1130.0	1597.8	1082.0	542.8	864.4	1119.26	1237.8	1885.6	1099.0	1010.0	1023.8	1223.0	1070.0	1186.0	1825.35	1032.17	1414.6
EC:1.6.3.3	NADH oxidase (H(2)O(2)-forming)	234.0	283.0	751.0	359.0	53.0	150.0	329.0	352.0	312.0	186.0	295.0	231.0	309.0	168.0	315.0	315.0	241.0	568.0
EC:1.6.5.2	NAD(P)H dehydrogenase (quinone)	18582.82	23126.41	21751.06	23551.33	21208.06	23450.570000000003	15151.37	18360.0	20782.46	17356.05	17819.6	19591.36	23422.240000000005	24960.91	21876.33	24398.18	23904.45	20664.17
EC:1.6.5.3	NADH:ubiquinone reductase (H(+)-translocating)	150871.0	159859.09999999998	184811.25	174606.6	181324.8	177097.5	125192.5	152814.39999999994	169455.89999999994	131466.5	146324.2	153700.09999999998	183622.15	199069.9	177892.5	180892.2	187386.8	174563.69999999995
EC:1.6.5.5	NADPH:quinone reductase	44853.01	49179.4	50844.77	50890.78000000001	51304.34	51005.69	31184.120000000006	38359.53	45049.26	35364.93	40141.37	39403.53000000001	52222.66	55785.05	48000.75	52622.13000000001	54638.65	46818.13000000001
EC:1.6.99.1	NADPH dehydrogenase	314.67	244.00000000000003	309.13	335.0	362.47	374.07	674.71	333.8	566.74	515.67	347.0	822.47	331.0	485.67	387.33	387.25	378.99	319.67
EC:1.6.99.3	NADH dehydrogenase	30505.120000000006	32079.98	36711.47	36216.63000000001	33909.8	34145.039999999986	25360.59000000001	30095.37	34358.32	25842.630000000005	28869.73	30697.370000000006	36579.48	39119.459999999985	34152.5	36404.43	37153.87	33468.070000000014
EC:1.7.1.13	PreQ(1) synthase	10777.37	8903.83	11567.61	12115.73	13633.62	13004.84	8680.269999999999	8664.23	9717.29	8313.119999999999	9654.07	10695.96	10521.41	12650.87	11090.75	10829.81	11645.18	10755.41
EC:1.7.1.15	Nitrite reductase (NADH)	24945.24	25669.5	29313.27	30868.06	30564.45	29438.42	16220.23	21938.1	25677.35	20886.15	21601.25	21437.74	28498.57	31369.74	26313.42	28070.44	29552.79	25825.18
EC:1.7.1.6	Azobenzene reductase	4.0	3.0	1.8	0.0	12.3	2.4	49.93	3.8	4.4	7.0	3.0	17.3	0.0	0.0	0.0	1.6	0.0	0.0
EC:1.7.1.7	GMP reductase	4785.17	3404.0	5266.73	5095.8	6673.97	5049.370000000001	2550.67	2621.4	4083.74	3309.5	3367.2	3387.9700000000007	4218.0	5201.87	3893.33	4142.65	4593.99	4077.67
EC:1.7.2.1	Nitrite reductase (NO-forming)	2107.25	1868.0	2999.83	2984.25	3150.0	3158.09	1502.0	1950.5	2839.79	2260.75	2410.25	2031.0	2789.49	3350.84	2463.66	2488.49	3011.32	2474.5199999999995
EC:1.7.2.2	Nitrite reductase (cytochrome; ammonia-forming)	34.0	12.0	34.6	41.0	10.5	0.3	49.4	6.8	91.0	42.0	25.2	55.0	11.0	20.2	57.0	39.4	18.0	10.0
EC:1.7.2.3	Trimethylamine-N-oxide reductase (cytochrome c)	0.0	0.0	1.2	0.0	1.0	0.6	0.8	1.6	0.0	1.83	20.4	6.5	0.0	50.4	0.0	0.8	21.0	0.0
EC:1.7.2.4	Nitrous-oxide reductase	360.0	275.0	483.0	468.0	562.0	468.0	429.0	641.0	776.2	688.0	654.0	453.0	535.0	549.0	718.0	607.0	702.0	658.6
EC:1.7.2.5	Nitric-oxide reductase (cytochrome c)	2013.42	1735.5	2586.66	2976.75	3459.67	3429.09	1276.17	1911.5	2587.96	1863.25	2470.25	1903.67	2411.33	3229.17	2421.83	2526.65	3063.16	2495.86
EC:1.7.3.3	Factor independent urate hydroxylase	2702.25	4750.5	3133.5	3563.0	2528.33	3100.75	2387.08	3359.75	3919.75	2664.25	2893.0	2759.5	4692.0	4771.75	3821.5	4713.25	4579.59	3404.5
EC:1.7.7.1	Ferredoxin--nitrite reductase	936.5	1155.99	1528.3	1042.5	977.8	1275.61	2021.03	1644.79	1424.4	976.5	1943.01	2028.77	1558.99	1634.5	1733.5	1466.59	1914.51	1273.5
EC:1.7.7.2	Ferredoxin--nitrate reductase	448.0	426.33	722.0	226.0	227.0	374.33	1393.33	911.33	1466.0	954.0	1135.17	1396.9899999999998	1291.33	1300.0	1141.0	933.33	1425.67	620.0
EC:1.7.99.1	Hydroxylamine reductase	305.0	622.0	710.9000000000002	911.5	554.8	656.92	1311.77	1175.6	1174.6	618.47	1079.2	1404.8	1217.5	1147.2	1240.0	871.0	1587.0	853.6
EC:1.7.99.4	Nitrate reductase	25514.34	30681.75	35570.42	35497.19	29622.4	30058.820000000003	20060.78	25546.25	28200.890000000007	20813.140000000007	24762.15	23557.99	32532.57	32755.49	30178.83	32127.98	31022.69	31506.87
EC:1.8.1.15	Mycothione reductase	937.25	2162.75	1884.0	1450.5	943.66	1010.25	850.0	1109.5	874.75	867.25	1116.75	971.75	1710.25	1263.5	1543.5	1606.75	1924.25	1513.5
EC:1.8.1.2	Assimilatory sulfite reductase (NADPH)	15111.34	11998.83	18209.85	18705.23	20511.67	19154.94	10675.97	12295.1	14807.96	12325.94	12818.2	14034.51	14252.16	17306.739999999998	14535.33	14400.97	15704.99	15068.16
EC:1.8.1.4	Dihydrolipoyl dehydrogenase	40969.32	44356.66	49852.26	49571.16	48335.94	47977.53	30779.430000000004	39130.179999999986	45208.60000000001	34553.66	38064.19	38931.39	49067.98	53562.96	45921.75	49132.25	50220.55	46193.84000000001
EC:1.8.1.7	Glutathione-disulfide reductase	7128.67	5990.83	7749.18	7483.1	9497.42	8159.8	6252.73	6184.63	5808.04	5394.0	7028.8200000000015	7262.16	6844.58	8387.869999999999	7514.08	7744.6799999999985	8116.91	7242.69
EC:1.8.1.8	Protein-disulfide reductase	18810.28	14464.41	20586.41	20518.370000000006	25376.88	22672.2	12243.07	13487.35	18035.29	15061.62	15030.8	14980.77	19296.58	23435.33	19190.33	18441.02	19408.27	19380.61
EC:1.8.1.9	Thioredoxin-disulfide reductase	36525.62	40430.74000000001	44118.42	45074.8	43197.76000000002	43684.35	29124.06	36071.61	41337.76000000002	31683.93	34058.02	36114.61	44335.89000000001	48101.3	42449.49	43899.889999999985	44276.42000000001	41201.59
EC:1.8.2.1	Sulfite dehydrogenase	4629.0	2273.0	4036.0	4548.0	5787.0	4154.0	1525.0	1863.0	3012.0	2557.0	2538.0	1738.0	3979.0	5078.0	2448.0	2836.0	4128.0	3407.0
EC:1.8.2.2	Thiosulfate dehydrogenase	340.0	311.0	710.0	293.0	220.0	207.0	264.0	155.0	693.5	449.0	222.2	403.5	317.0	320.0	282.0	270.8	204.0	266.17
EC:1.8.2.3	Sulfide-cytochrome-c reductase (flavocytochrome c)	0.0	0.0	5.0	0.0	0.0	0.0	5.0	3.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	22.0	0.0	0.0
EC:1.8.3.1	Sulfite oxidase	50.0	43.0	14.0	0.0	11.0	72.0	68.0	80.0	55.0	46.0	56.0	101.0	30.0	44.0	22.0	14.0	83.0	19.0
EC:1.8.4.11	Peptide-methionine (S)-S-oxide reductase	21194.12	21215.91	25556.49	25658.53	25823.25	25092.77	17143.139999999996	20664.83	23631.620000000006	18577.15	19772.82	21321.180000000004	24297.4	27421.709999999995	23013.58	24400.06999999999	25284.93	23258.580000000005
EC:1.8.4.12	Peptide-methionine (R)-S-oxide reductase	19040.620000000006	19980.160000000003	24988.86	22963.9	24484.45	22568.31	15585.52	19762.480000000003	21364.380000000005	16750.51	18166.57	18759.630000000005	22193.16	24911.62	21975.42	22418.23	22848.94	22078.58
EC:1.8.4.8	Phosphoadenylyl-sulfate reductase (thioredoxin)	14357.95	15171.66	17268.45	16839.4	17275.28	17163.42	11714.02	14506.98	16197.04	12641.04	13688.570000000003	14597.96	17528.239999999998	19052.79	16882.75	17161.070000000003	17947.93	16162.570000000003
EC:1.8.4.9	Adenylyl-sulfate reductase (glutathione)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0
EC:1.8.5.2	Thiosulfate dehydrogenase (quinone)	2566.0	3490.58	3569.94	3399.4700000000007	1517.6	2296.13	2565.390000000001	3344.65	5120.47	2927.92	2479.25	3283.52	3674.92	2788.25	3113.17	4467.87	3014.01	3554.0
EC:1.8.5.3	Dimethylsulfoxide reductase	0.0	0.0	0.6	0.0	0.5	0.3	0.4	0.8	0.0	1.83	1.2	0.0	0.0	1.2	0.0	0.4	0.0	0.0
EC:1.8.7.1	Assimilatory sulfite reductase (ferredoxin)	3762.75	6496.33	5310.67	4678.5	2781.83	3899.58	4281.08	5424.08	6405.08	4137.75	4921.17	4908.99	7163.83	6646.25	6326.67	6838.41	6795.26	5503.0
EC:1.8.7.2	Ferredoxin:thioredoxin reductase	55.0	89.33	173.0	38.0	124.0	147.33	1006.33	577.33	661.0	255.0	797.17	1012.99	883.33	868.0	701.0	528.3299999999998	1054.67	299.0
EC:1.8.98.1	CoB--CoM heterodisulfide reductase	24.0	0.0	89.0	27.0	60.0	0.0	5.0	33.0	39.0	36.0	12.0	8.0	15.0	51.0	35.0	40.0	17.0	39.0
EC:1.8.99.2	Adenylyl-sulfate reductase	0.0	0.0	30.0	0.0	0.0	0.0	42.0	6.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	44.0	0.0	0.0
EC:1.8.99.3	Hydrogensulfite reductase	0.0	0.0	10.0	0.0	0.0	0.0	10.0	6.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	44.0	0.0	0.0
EC:1.8.99.5	Dissimilatory sulfite reductase	0.0	0.0	10.0	0.0	0.0	0.0	10.0	6.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	44.0	0.0	0.0
EC:1.9.3.1	Cytochrome-c oxidase	80798.90000000001	80243.11	97573.7	92888.83	99665.80000000002	95406.62	62968.98	76434.42000000001	84576.93	67471.40999999999	74109.03	75719.82	91597.94000000002	101643.96	89802.84000000003	91556.05	92683.46	88732.40000000002
EC:1.97.1.4	[Formate-C-acetyltransferase]-activating enzyme	3576.08	5169.41	3805.84	4501.52	2920.93	4584.5999999999985	6056.920000000001	5641.48	6189.200000000002	4547.940000000001	5057.72	6841.84	6373.41	5407.72	6326.5	5740.3899999999985	5907.33	5191.03
EC:1.97.1.9	Selenate reductase	0.0	113.0	1.7999999999999998	0.0	1.5	0.8999999999999999	17.2	2.4000000000000004	0.0	1.83	3.6	0.0	0.0	3.6	7.0	1.2000000000000002	0.0	25.0
EC:2.1.1.10	Homocysteine S-methyltransferase	2222.58	2797.83	3132.57	2786.47	1416.63	2666.0	2351.29	2670.65	3329.65	2474.390000000001	2144.2	2701.3	2784.83	2110.12	2628.5	3212.26	2285.25	2694.16
EC:2.1.1.102	Demethylmacrocin O-methyltransferase	68.0	85.0	102.0	93.0	62.0	67.0	44.0	84.0	70.0	28.0	53.0	65.0	64.0	51.0	95.0	93.0	62.0	86.0
EC:2.1.1.103	Phosphoethanolamine N-methyltransferase	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	15.0	10.0	11.0	13.0
EC:2.1.1.104	Caffeoyl-CoA O-methyltransferase	908.17	1614.83	1311.0	1054.0	909.67	905.17	1000.5	1232.33	1248.84	903.67	1174.5	1146.9999999999998	1442.0	1388.17	1484.83	1503.98	1213.49	1339.6699999999996
EC:2.1.1.107	Uroporphyrinogen-III C-methyltransferase	32910.770000000004	33150.49	38318.69	38313.39	40682.38	38413.52	24872.1	29302.96	33926.56	27234.22	30184.09	30960.92	37974.97	41615.749999999985	35743.74	37209.79	39567.539999999986	35287.969999999994
EC:2.1.1.11	Magnesium protoporphyrin IX methyltransferase	1060.0	438.33	808.0	701.0	1226.0	698.3299999999998	1428.33	1149.33	1034.0	709.0	1359.17	1352.9899999999998	1826.33	2050.0	1212.0	1046.33	2009.67	1077.0
EC:2.1.1.113	Site-specific DNA-methyltransferase (cytosine-N(4)-specific)	0.0	24.33	4.67	0.0	3.0	4.33	32.33	82.33	8.0	2.0	117.67	21.99	33.33	0.0	0.0	53.33	8.67	8.0
EC:2.1.1.13	Methionine synthase	22773.12	22720.41	29015.53	26824.98	29853.950000000004	26911.59	16819.19	21791.98	25145.08	19659.71	21395.57	21178.88	26252.740000000005	29556.46	25459.08	26686.469999999994	27532.67	25416.76000000001
EC:2.1.1.130	Precorrin-2 C(20)-methyltransferase	6496.67	8768.08	8730.66	8079.93	7268.25	8030.89	5095.190000000001	6848.08	7344.51	5642.14	6538.870000000001	6323.41	8051.91	8437.42	7809.58	8920.779999999999	8721.42	7540.09
EC:2.1.1.131	Precorrin-3B C(17)-methyltransferase	6098.17	9292.58	9049.16	8076.93	6445.25	7356.39	6360.190000000001	7748.08	8001.51	5969.89	7399.370000000001	7417.41	9339.91	8922.92	8722.08	9328.78	9699.42	8140.09
EC:2.1.1.132	Precorrin-6B C(5,15)-methyltransferase (decarboxylating)	7445.17	10242.16	9930.91	9270.93	8135.75	8817.72	6785.77	8543.16	9821.01	7100.64	8318.29	8288.65	10679.24	10654.67	9919.58	11345.61	10888.43	9031.09
EC:2.1.1.133	Precorrin-4 C(11)-methyltransferase	7025.17	10014.58	9503.66	8990.43	8084.25	8702.39	6487.190000000001	7902.58	8393.51	6346.14	7790.370000000001	7841.41	9955.91	9992.42	9375.58	10101.78	10407.42	8476.09
EC:2.1.1.14	5-methyltetrahydropteroyltriglutamate--homocysteine S-methyltransferase	15164.91	15532.0	18873.74	18059.48	16111.01	16643.35	12533.53	14380.15	17384.24	13073.66	14591.65	15375.81	18045.08	19767.96	17206.24	18742.15	19254.51	17892.800000000007
EC:2.1.1.144	Trans-aconitate 2-methyltransferase	5288.42	7773.66	7606.6	6843.17	5137.0	6024.38	4330.32	6019.38	6963.46	4924.92	5877.87	5576.33	7323.5	7401.12	6781.5	8092.799999999998	7587.75	6520.440000000001
EC:2.1.1.148	Thymidylate synthase (FAD)	2711.0	4668.58	3647.42	3492.0	2052.33	2791.5	3429.08	3952.58	4676.5	2807.89	3644.25	3833.08	5580.0	5195.25	4765.5	5296.33	5285.34	4087.5
EC:2.1.1.151	Cobalt-factor II C(20)-methyltransferase	4026.17	3854.58	5164.16	4552.43	5139.42	5099.39	2845.69	3500.08	4245.01	3394.14	3617.87	3797.41	3491.91	4316.42	3914.08	4801.53	4360.42	3748.59
EC:2.1.1.152	Precorrin-6A synthase (deacetylating)	3648.5	5806.75	5196.0	4625.0	3611.83	4200.0	3202.75	4605.25	4855.0	3581.0	4126.25	3791.25	5466.75	5545.25	4936.5	5831.75	5643.34	4781.5
EC:2.1.1.157	Sarcosine/dimethylglycine N-methyltransferase	10.0	9.0	7.0	0.0	4.66	0.0	13.0	15.0	14.0	15.0	0.0	14.0	12.0	0.0	15.0	0.0	8.0	0.0
EC:2.1.1.163	Demethylmenaquinone methyltransferase	17799.12	18752.49	21443.28	20641.4	21764.450000000004	20984.42	15729.52	18187.31	19786.380000000005	15572.46	17586.239999999998	18648.62	21939.070000000003	23690.959999999995	21514.58	21389.55	22339.590000000004	20398.24
EC:2.1.1.166	23S rRNA (uridine(2552)-2'-O)-methyltransferase	10515.87	8398.33	11372.31	11690.6	13840.32	12744.72	6901.24	7381.8	8456.23	7667.65	8573.900000000001	8654.84	9355.25	11668.37	9872.25	9983.72	10529.01	10214.410000000002
EC:2.1.1.17	Phosphatidylethanolamine N-methyltransferase	2967.0	2946.0	4355.0	3690.0	3683.0	3719.0	2505.0	2580.0	2335.0	2013.0	2987.0	2896.0	2251.0	2844.0	2997.0	2932.0	2916.0	2939.5
EC:2.1.1.170	16S rRNA (guanine(527)-N(7))-methyltransferase	15254.45	16426.16	18687.7	18120.9	18324.28	17901.42	12626.52	15645.98	17207.71	13437.54	14787.570000000003	15610.96	18562.99	20084.79	18048.08	18309.24	18921.93	17767.570000000003
EC:2.1.1.171	16S rRNA (guanine(966)-N(2))-methyltransferase	7229.7	9852.5	9550.15	9159.35	7605.48	8449.8	6535.65	8345.05	8319.6	6589.73	8131.9000000000015	8004.0	9119.75	9597.95	9338.75	10284.649999999998	9829.44	9304.8
EC:2.1.1.172	16S rRNA (guanine(1207)-N(2))-methyltransferase	2270.2	2154.0	2833.8	3081.75	2633.7	2711.72	2055.92	2944.45	3239.0	2939.37	2516.55	3421.8	2163.0	2370.65	2200.0	3031.95	2858.69	2374.55
